Date,u,v
26/01/2018 8:00,0.0273385,0.0328096
26/01/2018 8:30,0.00183404,-0.000527866
26/01/2018 9:00,0.00615567,0.00580193
26/01/2018 9:30,-0.033891,-0.0465163
26/01/2018 10:00,-0.0545289,-0.08315
26/01/2018 10:30,-0.0749802,-0.118773
26/01/2018 11:00,-0.107935,-0.175057
26/01/2018 11:30,-0.102097,-0.165778
26/01/2018 12:00,-0.153411,-0.254969
26/01/2018 12:30,-0.143561,-0.238452
26/01/2018 13:00,-0.183703,-0.308836
26/01/2018 13:30,-0.163048,-0.273091
26/01/2018 14:00,-0.187618,-0.316216
26/01/2018 14:30,-0.151022,-0.252543
26/01/2018 15:00,-0.139633,-0.232732
26/01/2018 15:30,-0.0985328,-0.162271
26/01/2018 16:00,-0.00773468,-0.0101539
26/01/2018 16:30,0.0959604,0.160508
26/01/2018 17:00,0.143151,0.249721
26/01/2018 17:30,0.137422,0.240392
26/01/2018 18:00,0.180791,0.331014
26/01/2018 18:30,0.168088,0.305833
26/01/2018 19:00,0.194982,0.373896
26/01/2018 19:30,0.183556,0.361929
26/01/2018 20:00,0.209976,0.39432
26/01/2018 20:30,0.198961,0.3599
26/01/2018 21:00,0.104425,0.221146
26/01/2018 21:30,0.0825708,0.194516
26/01/2018 22:00,0.0566302,0.14909
26/01/2018 22:30,0.0636902,0.146218
26/01/2018 23:00,0.0710505,0.139471
26/01/2018 23:30,0.0748148,0.138449
27/01/2018 0:00,0.0412324,0.0644038
27/01/2018 0:30,0.0455962,0.0698542
27/01/2018 1:00,0.0361911,0.0391066
27/01/2018 1:30,0.0265826,0.0256746
27/01/2018 2:00,0.0337416,0.0194646
27/01/2018 2:30,0.0384194,0.0208354
27/01/2018 3:00,0.0235865,0.00998405
27/01/2018 3:30,0.0196261,0.00409318
27/01/2018 4:00,0.0321252,0.0424717
27/01/2018 4:30,0.0254875,0.0266283
27/01/2018 5:00,0.0328416,0.0408372
27/01/2018 5:30,0.0267755,0.0310103
27/01/2018 6:00,0.010133,0.00401296
27/01/2018 6:30,0.021579,0.0257381
27/01/2018 7:00,0.00505887,0.00418745
27/01/2018 7:30,0.00529948,0.00309297
27/01/2018 8:00,0.00591614,3.25E-05
27/01/2018 8:30,0.00589382,0.00270994
27/01/2018 9:00,0.00419086,-0.00139681
27/01/2018 9:30,3.42E-03,-2.98E-04
27/01/2018 10:00,0.00513648,-0.00202909
27/01/2018 10:30,0.0051418,0.000390202
27/01/2018 11:00,0.00649052,0.00980141
27/01/2018 11:30,0.0106272,0.0109282
27/01/2018 12:00,-0.0507464,-0.0674639
27/01/2018 12:30,-0.0527502,-0.0770585
27/01/2018 13:00,-0.113976,-0.185128
27/01/2018 13:30,-0.108486,-0.176447
27/01/2018 14:00,-0.147563,-0.244584
27/01/2018 14:30,-0.140679,-0.233108
27/01/2018 15:00,-0.162142,-0.270864
27/01/2018 15:30,-0.141373,-0.234859
27/01/2018 16:00,-0.125537,-0.207457
27/01/2018 16:30,-0.10487,-0.172004
27/01/2018 17:00,-0.0128323,-0.016985
27/01/2018 17:30,0.0662021,0.109851
27/01/2018 18:00,0.129983,0.229226
27/01/2018 18:30,0.11736,0.204021
27/01/2018 19:00,0.156541,0.288635
27/01/2018 19:30,0.1477,0.263714
27/01/2018 20:00,0.167894,0.277298
27/01/2018 20:30,0.160966,0.247398
27/01/2018 21:00,0.070236,0.130093
27/01/2018 21:30,0.0543582,0.106935
27/01/2018 22:00,0.0551092,0.125738
27/01/2018 22:30,0.0477703,0.0895569
27/01/2018 23:00,0.0357195,0.0636523
27/01/2018 23:30,0.047757,0.0703081
28/01/2018 0:00,0.0383737,0.0462104
28/01/2018 0:30,0.0411219,0.0418702
28/01/2018 1:00,0.0300622,0.0254526
28/01/2018 1:30,2.92E-02,2.30E-02
28/01/2018 2:00,0.0310573,0.0136072
28/01/2018 2:30,0.0264173,0.00577796
28/01/2018 3:00,0.0252312,0.0232168
28/01/2018 3:30,0.0280555,0.0224602
28/01/2018 4:00,-0.0162069,-0.0234522
28/01/2018 4:30,-0.0172999,-0.0250618
28/01/2018 5:00,-0.0178695,-0.0259561
28/01/2018 5:30,-0.0256457,-0.0381648
28/01/2018 6:00,0.0218846,0.0310839
28/01/2018 6:30,0.0213759,0.0271438
28/01/2018 7:00,0.0194617,0.00764669
28/01/2018 7:30,0.0289584,0.0418102
28/01/2018 8:00,0.0134931,0.00164963
28/01/2018 8:30,0.00726128,0.00263347
28/01/2018 9:00,0.0142279,0.00240351
28/01/2018 9:30,0.00569706,0.00102886
28/01/2018 10:00,0.0121062,-0.000116107
28/01/2018 10:30,0.00349303,-0.000684263
28/01/2018 11:00,0.00429835,-0.00273829
28/01/2018 11:30,0.0219401,0.0227128
28/01/2018 12:00,0.0031914,0.000157635
28/01/2018 12:30,0.0109741,0.0120993
28/01/2018 13:00,-0.051351,-0.0765357
28/01/2018 13:30,-0.0311207,-0.0448921
28/01/2018 14:00,-0.0950382,-0.152261
28/01/2018 14:30,-0.081972,-0.130776
28/01/2018 15:00,-0.123619,-0.202373
28/01/2018 15:30,-0.1076,-0.175195
28/01/2018 16:00,-0.121539,-0.199369
28/01/2018 16:30,-0.102037,-0.166052
28/01/2018 17:00,-0.0744961,-0.118782
28/01/2018 17:30,-0.0457066,-0.0715032
28/01/2018 18:00,0.0740698,0.125285
28/01/2018 18:30,0.083901,0.140557
28/01/2018 19:00,0.125265,0.213909
28/01/2018 19:30,0.113727,0.187775
28/01/2018 20:00,0.15124,0.206209
28/01/2018 20:30,0.145278,0.188271
28/01/2018 21:00,0.060132,0.0937677
28/01/2018 21:30,0.0462902,0.0652192
28/01/2018 22:00,0.0378519,0.0579442
28/01/2018 22:30,0.0411228,0.0560319
28/01/2018 23:00,0.0323882,0.0390548
28/01/2018 23:30,0.0324448,0.0424171
29/01/2018 0:00,0.0219637,0.0186267
29/01/2018 0:30,0.0253578,0.0200238
29/01/2018 1:00,0.0235115,0.00802077
29/01/2018 1:30,0.0225877,0.00611017
29/01/2018 2:00,0.0287334,0.00746001
29/01/2018 2:30,0.0106341,-0.00733827
29/01/2018 3:00,0.0041014,0.000644881
29/01/2018 3:30,0.00459657,0.00291109
29/01/2018 4:00,-6.23E-02,-9.77E-02
29/01/2018 4:30,-0.0480125,-0.0701968
29/01/2018 5:00,-0.0530219,-0.080137
29/01/2018 5:30,-0.0380013,-0.0549905
29/01/2018 6:00,-0.0114661,-0.0156386
29/01/2018 6:30,-0.0185463,-0.0270697
29/01/2018 7:00,0.037806,0.0558324
29/01/2018 7:30,0.000651177,0.00442736
29/01/2018 8:00,0.037959,0.0511775
29/01/2018 8:30,0.0100309,0.0184822
29/01/2018 9:00,0.0438828,0.0534186
29/01/2018 9:30,0.0306945,0.0369688
29/01/2018 10:00,0.0245577,0.0108373
29/01/2018 10:30,0.0166287,0.00878755
29/01/2018 11:00,0.011061,-0.00116846
29/01/2018 11:30,0.0092271,-0.000656247
29/01/2018 12:00,0.0214685,0.0333436
29/01/2018 12:30,0.0277684,0.0307309
29/01/2018 13:00,-0.026093,-0.0359156
29/01/2018 13:30,-0.0186195,-0.0282258
29/01/2018 14:00,-0.0752945,-0.118808
29/01/2018 14:30,-0.067898,-0.107288
29/01/2018 15:00,-0.109208,-0.177058
29/01/2018 15:30,-0.0829632,-0.132758
29/01/2018 16:00,-0.1046,-0.169709
29/01/2018 16:30,-0.0895537,-0.144279
29/01/2018 17:00,-0.0811697,-0.129965
29/01/2018 17:30,-0.0622769,-0.0986561
29/01/2018 18:00,-0.0157028,-0.0219712
29/01/2018 18:30,0.0254984,0.0419165
29/01/2018 19:00,0.0842754,0.141313
29/01/2018 19:30,0.0755241,0.125491
29/01/2018 20:00,0.119495,0.188956
29/01/2018 20:30,0.10822,0.162969
29/01/2018 21:00,0.138293,0.173534
29/01/2018 21:30,0.131178,0.153458
29/01/2018 22:00,0.0799993,0.084209
29/01/2018 22:30,0.0656105,5.99E-02
29/01/2018 23:00,5.17E-02,0.0431911
29/01/2018 23:30,0.0339986,0.0325906
30/01/2018 0:00,0.0401616,0.0273738
30/01/2018 0:30,0.0367202,0.0245863
30/01/2018 1:00,0.0341821,0.0172207
30/01/2018 1:30,0.0279735,0.0110526
30/01/2018 2:00,0.0171134,0.00196154
30/01/2018 2:30,1.22E-02,-0.00309814
30/01/2018 3:00,0.0156103,0.0168413
30/01/2018 3:30,0.00748537,0.00561853
30/01/2018 4:00,-0.0545562,-0.082212
30/01/2018 4:30,-0.0622134,-0.0973391
30/01/2018 5:00,-0.0789715,-0.124878
30/01/2018 5:30,-0.0786833,-0.125138
30/01/2018 6:00,-0.0719953,-0.113435
30/01/2018 6:30,-0.0590072,-0.092005
30/01/2018 7:00,0.00397152,0.0106574
30/01/2018 7:30,0.0323898,0.0515262
30/01/2018 8:00,0.0700268,0.110971
30/01/2018 8:30,0.0646686,0.103325
30/01/2018 9:00,8.01E-02,0.0721719
30/01/2018 9:30,0.0644312,0.077352
30/01/2018 10:00,0.0665217,0.0549304
30/01/2018 10:30,0.050743,0.0498966
30/01/2018 11:00,0.0398291,0.0265854
30/01/2018 11:30,0.0293029,0.0202138
30/01/2018 12:00,0.0260004,0.0114183
30/01/2018 12:30,0.0189041,0.0066659
30/01/2018 13:00,0.0102418,0.00202475
30/01/2018 13:30,0.011607,-0.00120133
30/01/2018 14:00,0.012585,0.021558
30/01/2018 14:30,0.0191863,0.0179702
30/01/2018 15:00,-0.0499027,-0.0727333
30/01/2018 15:30,-0.0430466,-0.0630539
30/01/2018 16:00,-0.0894851,-0.142878
30/01/2018 16:30,-0.0664261,-0.104142
30/01/2018 17:00,-0.0748222,-0.117937
30/01/2018 17:30,-0.0554254,-0.0861663
30/01/2018 18:00,-0.0264248,-0.0375082
30/01/2018 18:30,0.0249696,0.0379404
30/01/2018 19:00,0.0573626,0.0914071
30/01/2018 19:30,0.0279866,0.0436397
30/01/2018 20:00,0.0601016,0.0918559
30/01/2018 20:30,0.0274533,0.0456414
30/01/2018 21:00,0.0424853,0.0586547
30/01/2018 21:30,0.0404237,0.066892
30/01/2018 22:00,0.0452021,0.0326122
30/01/2018 22:30,0.0354109,0.0249919
30/01/2018 23:00,0.0343252,0.0210731
30/01/2018 23:30,0.02489,0.013019
31/01/2018 0:00,0.0142071,0.00084959
31/01/2018 0:30,0.0102391,-0.00058109
31/01/2018 1:00,0.0171261,0.0255831
31/01/2018 1:30,0.0226988,0.023909
31/01/2018 2:00,-0.034667,-0.0475183
31/01/2018 2:30,-0.0358201,-0.0519814
31/01/2018 3:00,-0.0886228,-0.141535
31/01/2018 3:30,-0.0702827,-0.110887
31/01/2018 4:00,-0.101221,-0.163397
31/01/2018 4:30,-0.0970538,-0.156932
31/01/2018 5:00,-0.10884,-0.177279
31/01/2018 5:30,-0.102433,-0.166644
31/01/2018 6:00,-0.0949302,-0.153804
31/01/2018 6:30,-0.0907651,-0.147138
31/01/2018 7:00,-0.0537635,-0.0849276
31/01/2018 7:30,-0.0647977,-0.103888
31/01/2018 8:00,0.0199313,0.0352429
31/01/2018 8:30,0.0454208,0.0739894
31/01/2018 9:00,0.0868374,0.146454
31/01/2018 9:30,0.070477,0.116579
31/01/2018 10:00,0.101447,0.174167
31/01/2018 10:30,0.0873394,0.145619
31/01/2018 11:00,0.10241,0.172312
31/01/2018 11:30,0.0888213,0.145969
31/01/2018 12:00,0.0853641,1.33E-01
31/01/2018 12:30,0.0759382,0.121941
31/01/2018 13:00,0.0584941,0.0970621
31/01/2018 13:30,0.0649015,0.101112
31/01/2018 14:00,0.0275632,0.0444857
31/01/2018 14:30,0.0433105,0.066735
31/01/2018 15:00,-1.04E-02,-0.0129138
31/01/2018 15:30,0.0299358,0.0436584
31/01/2018 16:00,-0.046032,-0.0705328
31/01/2018 16:30,-5.04E-05,0.00105701
31/01/2018 17:00,-0.0585058,-0.0920333
31/01/2018 17:30,-0.0518285,-0.0811237
31/01/2018 18:00,-0.0753983,-0.11938
31/01/2018 18:30,-0.0466361,-0.0723092
31/01/2018 19:00,-0.0348872,-0.0528969
31/01/2018 19:30,-0.0120766,-0.0168186
31/01/2018 20:00,0.0658708,0.105362
31/01/2018 20:30,0.0496765,0.0800574
31/01/2018 21:00,0.067038,0.103641
31/01/2018 21:30,0.0644719,0.105744
31/01/2018 22:00,0.0793351,0.0779413
31/01/2018 22:30,0.049629,0.0770458
31/01/2018 23:00,0.0687033,0.0777054
31/01/2018 23:30,0.0628338,0.0723505
01/02/2018 0:00,0.0408813,0.0400537
01/02/2018 0:30,0.0311549,0.0415068
01/02/2018 1:00,0.0301305,0.0362957
01/02/2018 1:30,0.0186969,0.0177648
01/02/2018 2:00,-0.0434292,-0.0645085
01/02/2018 2:30,-0.0397033,-0.0581713
01/02/2018 3:00,-0.0787548,-0.125437
01/02/2018 3:30,-0.0909571,-0.146288
01/02/2018 4:00,-0.123198,-0.201976
01/02/2018 4:30,-0.127737,-0.210375
01/02/2018 5:00,-0.154679,-0.257544
01/02/2018 5:30,-0.154443,-0.257627
01/02/2018 6:00,-0.136017,-0.225731
01/02/2018 6:30,-0.138378,-0.229942
01/02/2018 7:00,-0.113254,-0.186753
01/02/2018 7:30,-0.0738852,-0.119526
01/02/2018 8:00,0.0957388,0.160292
01/02/2018 8:30,0.0710904,0.118744
01/02/2018 9:00,0.112662,0.193781
01/02/2018 9:30,0.119731,0.207935
01/02/2018 10:00,0.133793,0.235914
01/02/2018 10:30,0.11057,0.190549
01/02/2018 11:00,0.12842,0.227072
01/02/2018 11:30,0.114164,0.197084
01/02/2018 12:00,0.114204,0.194687
