Hs,direction
0.0794659,5.91896
0.0785042,5.5563
0.0776461,4.97956
0.0767631,4.32674
0.0757026,3.83844
0.0743836,3.69956
0.0728774,3.84238
0.0712616,4.16165
0.0696013,4.58823
0.0681729,4.85993
0.0672618,4.90776
0.0669487,4.77179
0.0668542,5.15978
0.0668285,6.74356
0.0669721,9.0497
0.067182,23.6435
0.0672426,33.0884
0.0669364,39.0911
0.066146,40.9452
0.0649005,40.0134
0.0633403,36.4804
0.0616626,20.7112
0.0600861,20.5193
0.0588331,15.0886
0.0580894,13.7574
0.0579354,39.8731
0.0582806,42.2579
0.0588694,46.0302
0.0594264,51.3188
0.0597776,57.1769
0.0598826,62.7798
0.0597867,67.8011
0.0595318,71.9924
0.0591032,75.2132
0.0584406,77.1772
0.057486,306.143
0.0562249,305.708
0.0546995,304.949
0.0529987,304.582
0.0512357,301.93
0.0495226,48.0912
0.0479494,44.4439
0.0465699,5.82399
0.0453978,343.845
0.0444121,342.145
0.0435689,340.2
0.0428156,338.438
0.0421032,336.949
0.0413953,335.737
0.0406696,334.791
0.0399167,334.082
0.0391192,333.614
0.0382754,333.358
0.037397,333.265
0.0364973,333.29
0.0355873,333.394
0.0346758,333.552
0.0337691,333.745
0.0328742,333.957
0.0319962,334.178
0.0311384,334.401
0.0303033,334.626
0.0294931,334.853
0.0287097,335.085
0.0279548,335.324
0.0272299,335.577
0.0265374,335.85
0.0258811,336.161
0.0252684,336.543
0.024712,337.07
0.0242319,337.871
0.0238551,339.155
0.0236108,341.206
0.0235227,344.358
0.0235987,348.891
0.0238248,354.835
0.0241666,1.76922
0.0245771,8.91833
0.0250082,15.6087
0.0254198,37.9069
0.0257845,43.2356
0.026088,47.6024
0.0263266,50.6851
0.0265036,52.6681
0.0266254,53.852
0.0266987,54.4178
0.0267285,54.3422
0.0267185,53.2318
0.0266702,51.094
0.0265844,53.8552
0.0264616,53.329
0.0263026,53.1118
0.026109,52.9996
0.0258831,52.9175
0.0256279,52.8353
0.0253469,52.74
0.025044,52.6243
0.024723,52.4829
0.0243878,52.3104
0.0240419,52.1012
0.0236886,51.8496
0.023331,51.5501
0.0229717,51.1982
0.0226132,50.7905
0.0222575,50.3249
0.0219063,49.8012
0.0215611,49.2202
0.0212229,48.5843
0.0208925,47.897
0.0205702,47.1626
0.0202562,46.3861
0.0199503,45.5731
0.0196521,44.7292
0.0193609,43.8603
0.019076,42.9721
0.0187966,42.0701
0.0185217,41.1595
0.0182504,40.2449
0.0179819,39.3302
0.0177153,38.419
0.0174499,37.5139
0.0171851,36.6169
0.0169204,35.9548
0.0166555,35.1408
0.0163901,34.3377
0.0161241,33.5451
0.0158576,32.762
0.0155905,31.9873
0.0153232,31.2194
0.0150557,30.457
0.0147885,29.6982
0.0145219,26.7501
0.014256,25.9483
0.0139914,25.228
0.0137283,24.4194
0.013467,23.6094
0.0132076,22.7978
0.0129505,12.407
0.0126956,11.7703
0.0124432,10.1106
0.0121932,9.52205
0.0119455,8.9461
0.0117002,8.38327
0.0114572,7.83426
0.0112164,7.30006
0.0109779,6.78248
0.0107418,6.28591
0.0105091,5.82348
0.0102825,5.43456
0.0100697,5.22617
0.009888,5.45432
0.00977129,6.66102
0.00977542,9.88053
0.0099756,16.8756
0.0104487,29.8473
0.0112436,48.7188
0.012358,76.1306
0.0137388,85.5581
0.0153002,94.8967
0.0169461,100.545
0.0185854,103.787
0.0201409,105.831
0.0215535,107.17
0.0227821,108.08
0.0238023,108.717
0.024604,109.172
0.0251879,109.502
0.0255629,109.742
0.0257435,109.916
0.0257477,110.041
0.0255956,110.126
0.0253082,110.18
0.0249068,110.209
0.0244126,110.216
0.0238459,110.206
0.0232257,110.182
0.0225697,110.145
0.0218937,110.099
0.0212112,110.045
0.0205334,109.984
0.0198693,109.919
0.0192253,109.85
0.0186056,109.779
0.0180127,109.705
0.0174476,109.63
0.0169099,109.553
0.0163986,109.474
0.0159119,109.394
0.0154482,109.312
0.0150053,109.228
0.0145815,108.964
0.0141751,108.851
0.0137845,108.735
0.0134085,108.615
0.0130456,108.492
0.0126949,108.491
0.0123551,108.363
0.0120252,108.231
0.0117042,108.098
0.0113908,107.961
0.011084,107.822
0.0107825,107.678
0.0104855,107.53
0.0101917,107.375
0.00990039,
0.0096107,
0.00932202,
0.0090339,
0.00874606,
0.00845839,
0.00817095,
0.00788398,
0.00759782,
0.00731299,
0.00703009,
0.00674984,
0.00647302,
0.00620051,
0.00593319,
0.00567198,
0.00541781,
0.00517156,
0.00493408,
0.00470615,
0.00448846,
0.00428158,
0.00408598,
0.00390199,
0.00372977,
0.00356939,
0.00342075,
0.00328361,
0.00315764,
0.00304238,
0.00293729,
0.00284175,
0.0027551,
0.00267666,
0.0026057,
0.00254154,
0.00248348,
0.00243086,
0.00238309,
0.00233959,
0.00229985,
0.00226341,
0.00222989,
0.00219894,
0.00217027,
0.00214364,
0.00211888,
0.00209582,
0.00207436,
0.0020544,
0.00203588,
0.00201877,
0.00200302,
0.00198863,
0.00197556,
0.00196382,
0.00195338,
0.00194423,
0.00193633,
0.00192967,
0.00192419,
0.00191984,
0.00191658,
0.00191435,
0.00191308,
0.0019127,
0.0019131,
0.00191418,
0.00191585,
0.00191802,
0.00192061,
0.00192351,
0.00192664,
0.00192991,
0.00193324,
0.00193657,
0.00193983,
0.00194297,
0.00194593,
0.00194867,
0.00195116,
0.00195334,
0.0019552,
0.0019567,
0.00195781,
0.00195852,
0.00195881,
0.00195867,
0.00195807,
0.00195703,
0.00195553,
0.00195358,
0.00195119,
0.00194835,
0.00194509,
0.00194142,
0.00193736,
0.00193293,
0.00192815,
0.00192304,
0.00191765,
0.00191199,
0.0019061,
0.00190001,
0.00189375,
0.00188735,
0.00188086,
0.00187436,
0.00186788,
0.00186143,
0.00185504,
0.00184844,
0.00184167,
0.00183491,
0.0018282,
0.00182159,
0.0018151,
0.00180875,
0.00180253,
0.00179644,
0.00179046,
0.00178461,
0.00177888,
0.00177326,
0.00176776,
0.0017624,
0.00175716,
0.00175206,
0.00174708,
0.00174222,
0.00173749,
0.00173287,
0.00172837,
0.00172396,
0.00171966,
0.00171544,
0.00171129,
0.00170721,
0.00170317,
0.00169918,
0.0016952,
0.00169123,
0.00168725,
0.00168324,
0.00167919,
0.00167508,
0.00167089,
0.00166662,
0.00166224,
0.00165774,
0.00165311,
0.00164834,
0.00164343,
0.00163836,
0.00163312,
0.00162772,
0.00162214,
0.0016164,
0.00161049,
0.0016044,
0.00159816,
0.00159175,
0.00158519,
0.00157849,
0.00157167,
0.00156472,
0.00155762,
0.00155039,
0.00154304,
0.00153558,
0.00152804,
0.00152043,
0.00151277,
0.00150509,
0.00149738,
0.00148961,
0.00148181,
0.00147393,
0.00146598,
0.001458,
0.00145003,
0.00144208,
0.00143415,
0.00142624,
0.00141836,
0.00141051,
0.00140268,
0.00139489,
0.00138712,
0.00137939,
0.00137169,
0.00136403,
0.00135639,
0.00134878,
0.00134119,
0.00133363,
0.00132609,
0.00131857,
0.00131107,
0.00130358,
0.00129611,
0.00128864,
0.00128119,
0.00127374,
0.0012663,
0.00125887,
0.00125145,
0.00124404,
0.00123663,
0.00122922,
0.00122181,
0.00121441,
0.00120701,
0.00119962,
0.00119223,
0.00118485,
0.00117748,
0.00117012,
0.00116277,
0.00115544,
0.00114813,
0.00114085,
0.0011336,
0.00112638,
0.00111921,
0.00111208,
0.001105,
0.00109797,
0.00109101,
0.0010841,
0.00107726,
0.0010705,
0.00106381,
0.00105719,
0.00105067,
0.00104422,
0.00103787,
0.00103162,
0.00102547,
0.00101943,
0.00101349,
0.00100768,
0.00100199,
0.000996439,
0.000991027,
0.000985766,
0.000980665,
0.000975737,
0.000970991,
0.000966439,
0.000962094,
0.000957967,
0.000954071,
0.000950416,
0.000947012,
0.000943871,
0.000940999,
0.000938403,
0.000936089,
0.000934058,
0.000932313,
0.000930853,
0.000929677,
0.000928781,
0.000928162,
0.000927818,
0.000927746,
0.000927946,
0.000928423,
0.000929184,
0.000930248,
0.000931643,
0.000933409,
0.000935602,
0.000938292,
0.000941567,
0.000945375,
0.000949713,
0.000954632,
0.00096022,
0.000966565,
0.000973755,
0.000981398,
0.000989291,
0.000997482,
0.00100589,
0.00101452,
0.00102339,
0.00103242,
0.00104153,
0.00105062,
0.0010596,
0.0010684,
0.00107696,
0.00108524,
0.00109321,
0.00110085,
0.00110812,
0.00111504,
0.00112158,
0.00112772,
0.00113344,
0.00113875,
0.00114362,
0.00114808,
0.00115212,
0.00115575,
0.001159,
0.00116186,
0.00116435,
0.0011665,
0.00116831,
0.0011698,
0.00117099,
0.00117189,
0.00117251,
0.00117285,
0.00117293,
0.00117274,
0.00117228,
0.00117155,
0.00117055,
0.00116925,
0.00116766,
0.00116575,
0.00116351,
0.00116095,
0.00115806,
0.00115488,
0.00115144,
0.00114782,
0.00114418,
0.00114068,
0.00113799,
0.00113699,
0.00113856,
0.00114109,
0.00114373,
0.00114684,
0.00115068,
0.0011564,
0.00116538,
0.0011789,
0.00119828,
0.00122517,
0.00125977,
0.00130188,
0.00135134,
0.00139773,
0.00143165,
0.00145112,
0.00145941,
0.00145791,
0.00144673,
0.00142629,
0.00139776,
0.00136279,
0.00132332,
0.00128104,
0.00123741,
0.0011937,
0.0011509,
0.00110979,
0.00107085,
0.00103442,
0.00100069,
0.000969706,
0.00094146,
0.000915869,
0.00089276,
0.000871958,
0.000853295,
0.000836586,
0.00082166,
0.000808356,
0.00079653,
0.000786061,
0.000776853,
0.000768828,
0.000761928,
0.000756108,
0.000751329,
0.000747553,
0.000744745,
0.000742861,
0.000741858,
0.000741683,
0.000742283,
0.000743599,
0.000745574,
0.000748147,
0.000751258,
0.000754853,
0.000758882,
0.000763304,
0.000768093,
0.000773179,
0.000778506,
0.000784051,
0.000789701,
0.000795392,
0.000801121,
0.000807017,
0.00081321,
0.0008198,
0.000826494,
0.000833129,
0.000839767,
0.000846053,
0.000851905,
0.000857452,
0.000862669,
0.000867572,
0.000872177,
0.000876494,
0.000880472,
0.000884045,
0.000887179,
0.000889864,
0.000892107,
0.00089388,
0.000895211,
0.000896144,
0.000896709,
0.000896927,
0.000896813,
0.000896388,
0.000895676,
0.00089471,
0.000893528,
0.000892175,
0.000890704,
0.000889154,
0.000887557,
0.000885946,
0.000884346,
0.000882776,
0.000881248,
0.00087975,
0.000878277,
0.000876828,
0.000875396,
0.00087397,
0.000872533,
0.000871065,
0.000869539,
0.000867924,
0.000866207,
0.00086439,
0.000862491,
0.000860568,
0.000858724,
0.000857143,
0.000856203,
0.000858812,
0.000879041,
0.000964381,
0.00121285,
0.00173254,
0.00259503,
0.0038369,
0.00546612,
0.00746187,
0.0097763,
0.0123409,111.652
0.0150752,111.001
0.0178988,110.708
0.0207437,110.561
0.0235671,110.41
0.0263616,110.245
0.0291506,110.054
0.0319644,109.829
0.0348075,109.575
0.0376355,109.304
0.0403566,109.035
0.042858,108.785
0.0450426,108.563
0.0468749,108.385
0.0483957,108.263
0.0497278,108.206
0.0510222,108.162
0.0525172,108.047
0.0546018,107.573
0.0577728,106.958
0.0625952,105.875
0.0694332,104.316
0.0780781,102.451
0.0876152,100.536
0.0967648,98.8092
0.104376,97.4242
0.109765,96.4235
0.112799,95.7752
0.113772,95.416
0.113204,95.2757
0.111676,95.2902
0.109742,95.4183
0.107866,95.6321
0.10643,95.9161
0.105843,96.3081
0.106564,96.8661
0.109121,97.6419
0.114228,98.732
0.122594,100.195
0.134636,102.007
0.149569,103.893
0.16582,105.541
0.182498,107.043
0.198351,108.456
0.212836,109.778
0.226027,110.984
0.237115,111.97
0.245584,112.702
0.251266,113.228
0.253565,113.49
0.252376,113.502
0.248145,113.316
0.241467,112.951
0.232895,112.437
0.222958,111.814
0.212354,111.212
0.201492,110.688
0.190591,110.243
0.179846,109.889
0.169382,109.621
0.159276,109.426
0.149578,109.291
0.140315,109.201
0.1315,109.14
0.123145,109.095
0.115253,109.051
0.107827,108.998
0.100867,108.925
0.0943748,108.826
0.0883475,108.696
0.0827831,108.537
0.0776813,108.358
0.0730448,108.177
0.0688663,108.013
0.0651363,107.89
0.0618394,107.838
0.0589479,107.878
0.0564226,108.02
0.0542163,108.26
0.0522807,108.579
0.0505758,108.951
0.049079,109.343
0.047789,109.721
0.0467268,110.051
0.0459265,110.791
0.0454203,110.943
0.0452212,110.974
0.0453092,110.886
0.0456262,110.694
0.0460831,110.424
0.0465745,110.11
0.0469967,109.784
0.0472626,109.473
0.047311,109.196
0.0471091,108.965
0.0466511,108.786
0.045953,108.664
0.0450464,108.597
0.0439723,108.584
0.0427757,108.624
0.0415023,108.714
0.0401975,108.849
0.0389072,109.023
0.0376759,109.212
0.0365659,109.364
0.0356854,109.374
0.035224,109.043
0.0354785,108.099
0.0368244,106.354
0.0396128,103.936
0.0440232,101.341
0.0499578,98.9194
0.0570655,97.4055
0.0648729,96.5554
0.0729147,96.2439
0.0807891,96.3307
0.0881495,96.6948
0.0946829,97.2362
0.100115,97.8756
0.104242,98.5561
0.106963,99.2427
0.108297,99.9179
0.108371,100.575
0.107386,101.212
0.105583,101.829
0.103206,102.424
0.100471,102.991
0.0975598,103.527
0.0946079,104.026
0.0917117,104.482
0.088934,104.892
0.0863116,105.257
0.0838624,105.576
0.0815909,105.852
0.079493,106.091
0.07756,106.296
0.0757816,106.472
0.0741483,106.625
0.0726513,106.758
0.071281,106.876
0.0700246,106.981
0.0688636,107.074
0.0677714,107.155
0.0667131,107.223
0.065647,107.276
0.0645286,107.312
0.0633152,107.33
0.0619719,107.328
0.0604751,107.308
0.0588147,107.269
0.0569941,107.213
0.0550287,107.144
0.0529431,107.065
0.0507684,106.981
0.048545,106.902
0.0463254,107.084
0.0443639,107.131
0.0429095,107.331
0.0419573,107.669
0.0416525,108.153
0.0418861,108.71
0.0426294,109.286
0.0440156,109.853
0.0460515,110.369
0.0487726,110.809
0.0523028,111.161
0.0565952,111.415
0.0615866,111.559
0.0672709,111.576
0.0734152,111.407
0.0797912,110.907
0.0863475,109.759
0.0943414,106.985
0.105822,103.565
0.122739,99.2966
0.144941,94.3497
0.166205,89.0798
0.17867,85.0992
0.181384,82.7945
0.180036,81.5609
0.178958,81.1465
0.179325,81.3005
0.180408,81.78
0.180516,82.3735
0.177986,82.859
0.172173,83.0608
0.163549,82.9293
0.153157,82.5934
0.141801,82.1917
0.130114,81.8302
0.118513,81.5679
0.107217,81.4248
0.0963397,81.4035
0.0859601,81.5073
0.0761668,81.7529
0.0670641,82.1747
0.0587576,82.8248
0.051335,83.7678
0.0448519,85.0684
0.0393266,86.7752
0.0347409,88.9032
0.0310445,91.4187
0.0281607,94.2301
0.0259929,97.1887
0.024432,100.109
0.0233636,102.805
0.0226767,105.561
0.0222702,107.508
0.022058,108.998
0.0219713,110.085
0.0219579,110.852
0.0219801,111.381
0.0220122,111.74
0.0220374,111.982
0.0220456,112.144
0.0220313,112.253
0.0219921,112.326
0.0219275,112.375
0.0218386,112.409
0.0217266,112.432
0.0215932,112.449
0.02144,112.461
0.0212685,112.471
0.0210799,112.479
0.0208751,112.487
0.020655,112.496
0.0204203,112.506
0.0201714,112.518
0.0199089,112.532
0.0196332,112.55
0.0193448,112.571
0.0190441,112.596
0.0187316,112.625
0.0184076,112.659
0.0180726,112.699
0.0177272,112.744
0.0173718,112.661
0.0170073,112.702
0.0166342,112.749
0.0162535,112.8
0.0158661,112.857
0.015473,112.918
0.0150753,112.986
0.0146744,113.059
0.0142715,113.138
0.0138679,113.223
0.0134652,113.315
0.0130648,113.414
0.0126683,113.54
0.0122772,113.714
0.0118931,113.834
0.0115175,113.963
0.0111515,114.099
0.0107965,114.245
0.0104533,114.398
0.0101227,
0.00980512,
0.00950065,
0.00920922,
0.00893044,
0.00866372,
0.00840828,
0.00816321,
0.00792749,
0.00770008,
0.00747993,
0.007266,
0.00705732,
0.00685297,
0.00665214,
0.00645406,
0.00625807,
0.00606361,
0.0058702,
0.00567744,
0.00548505,
0.00529284,
0.00510072,
0.00490872,
0.00471695,
0.00452564,
0.0043351,
0.00414574,
0.00395803,
0.0037725,
0.00358973,
0.0034103,
0.00323483,
0.00306388,
0.002898,
0.00273769,
0.00258339,
0.00243546,
0.0022942,
0.00215981,
0.00203243,
0.00191213,
0.00179891,
0.00169269,
0.00159337,
0.00150079,
0.00141477,
0.0013351,
0.00126155,
0.00119386,
0.00113177,
0.00107501,
0.00102328,
0.000976283,
0.000933711,
0.000895242,
0.00086055,
0.000829307,
0.00080119,
0.000775883,
0.000753082,
0.000732497,
0.000713859,
0.000696918,
0.000681449,
0.000667248,
0.00065414,
0.000641972,
0.000630618,
0.000619978,
0.000609975,
0.000600558,
0.000591694,
0.000583374,
0.000575602,
0.000568395,
0.000561781,
0.00055579,
0.000550454,
0.000545803,
0.000541859,
0.000538635,
0.000536131,
0.000534337,
0.000533225,
0.000532756,
0.000532873,
0.000533509,
0.000534582,
0.000536002,
0.000537672,
0.000539487,
0.000541344,
0.000543139,
0.000544772,
0.000546152,
0.000547199,
0.000547841,
0.000548022,
0.000547703,
0.000546866,
0.000545507,
0.000543639,
0.000541259,
0.000538408,
0.000535149,
0.00053154,
0.000527647,
0.000523535,
0.000519276,
0.000514938,
0.000510589,
0.000506291,
0.000502101,
0.000498066,
0.000494225,
0.000490609,
0.000487238,
0.000484123,
0.000481268,
0.000478669,
0.000476317,
0.000474199,
0.000472297,
0.000470595,
0.000469072,
0.00046771,
0.000466491,
0.000465398,
0.000464417,
0.000463535,
0.000462744,
0.000462037,
0.000461409,
0.000460863,
0.000460401,
0.000460031,
0.000459766,
0.000459622,
0.000459621,
0.000459789,
0.000460159,
0.00046077,
0.000461667,
0.000462907,
0.000464551,
0.000466672,
0.000469352,
0.000472681,
0.000476758,
0.000481686,
0.000487567,
0.000494498,
0.000502568,
0.00051185,
0.000522393,
0.000534218,
0.000547322,
0.000561669,
0.000577196,
0.000593816,
0.000611419,
0.000629878,
0.00064906,
0.000668827,
0.000689043,
0.000709509,
0.000730054,
0.00075054,
0.000770829,
0.000790799,
0.00081034,
0.000829388,
0.000847869,
0.000865711,
0.000882776,
0.000898988,
0.000914332,
0.000928671,
0.000942018,
0.000954463,
0.000966071,
0.000976895,
0.000986985,
0.000996385,
0.00100515,
0.00101332,
0.00102097,
0.00102816,
0.00103497,
0.00104149,
0.00104779,
0.00105397,
0.00106007,
0.00106616,
0.0010723,
0.00107825,
0.00108407,
0.00108993,
0.00109597,
0.00110223,
0.00110874,
0.0011155,
0.00112252,
0.00112982,
0.0011374,
0.00114527,
0.00115342,
0.00116185,
0.00117056,
0.00117954,
0.0011888,
0.0011983,
0.00120804,
0.001218,
0.00122817,
0.00123853,
0.00124905,
0.00125971,
0.00127049,
0.00128138,
0.00129234,
0.00130336,
0.00131442,
0.0013255,
0.00133658,
0.00134764,
0.00135868,
0.00136967,
0.00138062,
0.00139152,
0.00140235,
0.00141313,
0.00142385,
0.00143452,
0.00144514,
0.00145571,
0.00146626,
0.00147679,
0.00148732,
0.00149784,
0.00150839,
0.00151896,
0.00152956,
0.00154021,
0.00155091,
0.00156166,
0.00157245,
0.00158328,
0.00159413,
0.001605,
0.00161586,
0.00162669,
0.00163745,
0.00164809,
0.00165856,
0.00166877,
0.00167863,
0.0016881,
0.00169712,
0.00170564,
0.00171361,
0.00172101,
0.00172785,
0.00173413,
0.00173981,
0.00174487,
0.00174933,
0.00175313,
0.00175624,
0.00175878,
0.001761,
0.00176313,
0.00176548,
0.00176709,
0.00176743,
0.00176664,
0.00176559,
0.00176494,
0.00176502,
0.00176175,
0.00175428,
0.00174418,
0.00173296,
0.00172129,
0.00170934,
0.00169711,
0.00168464,
0.00167203,
0.0016594,
0.00164687,
0.00163465,
0.00162296,
0.00161205,
0.00160221,
0.00159368,
0.00158672,
0.00158152,
0.00157821,
0.00157687,
0.0015775,
0.00158006,
0.00158445,
0.00159054,
0.00159821,
0.00160731,
0.00161776,
0.00162947,
0.00164245,
0.00165674,
0.00167246,
0.00168978,
0.00170892,
0.00173014,
0.00175371,
0.00177992,
0.00180902,
0.00184124,
0.00187675,
0.00191567,
0.00195804,
0.00200384,
0.00205298,
0.00210535,
0.00216081,
0.0022192,
0.00228031,
0.00234398,
0.00240961,
0.00247666,
0.00254471,
0.0026128,
0.0026803,
0.00274695,
0.00281258,
0.00287681,
0.00293908,
0.00299841,
0.00305411,
0.00310574,
0.00315268,
0.00319466,
0.00323152,
0.003263,
0.00328883,
0.0033088,
0.00332274,
0.00333055,
0.00333221,
0.00332773,
0.00331722,
0.00330081,
0.0032787,
0.00325116,
0.00321847,
0.00318097,
0.00313904,
0.00309307,
0.00304349,
0.00299075,
0.00293529,
0.00287758,
0.00281807,
0.00275721,
0.00269544,
0.00263319,
0.00257085,
0.0025088,
0.00244741,
0.00238701,
0.0023279,
0.00227036,
0.00221465,
0.00216099,
0.00210959,
0.00206061,
0.00201418,
0.0019704,
0.00192933,
0.00189098,
0.00185532,
0.00182227,
0.00179167,
0.00176335,
0.00173708,
0.00171259,
0.0016896,
0.00166782,
0.00164696,
0.00162676,
0.00160697,
0.00158739,
0.00156788,
0.00154829,
0.00152856,
0.00150864,
0.00148851,
0.00146817,
0.00144767,
0.00142703,
0.0014063,
0.00138556,
0.00136484,
0.00134421,
0.00132372,
0.00130342,
0.00128337,
0.0012636,
0.00124415,
0.00122505,
0.00120633,
0.00118801,
0.0011701,
0.00115261,
0.00113555,
0.00111893,
0.00110275,
0.001087,
0.00107169,
0.00105682,
0.00104236,
0.00102833,
0.00101468,
0.00100142,
0.000988503,
0.000975916,
0.000963629,
0.000951619,
0.000939862,
0.000928344,
0.00091706,
0.000906018,
0.000895246,
0.000884788,
0.000874712,
0.000865104,
0.000856073,
0.000847736,
0.000840222,
0.000833659,
0.000828178,
0.000823904,
0.000820862,
0.000819076,
0.000818554,
0.000819244,
0.000821036,
0.00082377,
0.000827234,
0.00083118,
0.000835328,
0.000839381,
0.000843039,
0.000846019,
0.000848063,
0.000848956,
0.000848536,
0.000846697,
0.000843398,
0.000838664,
0.00083257,
0.000825228,
0.000816802,
0.000807522,
0.000797673,
0.000787586,
0.00077788,
0.000769447,
0.000763342,
0.000760148,
0.000760394,
0.000764748,
0.000773173,
0.000786162,
0.000805172,
0.000831707,
0.000870731,
0.000932433,
0.00102268,
0.00115794,
0.00136785,
0.00170376,
0.00224292,
0.00309721,
0.00441998,
0.00643884,
0.00950274,
0.0142426,2.62076
0.0216787,6.71147
0.0328564,14.8288
0.0479464,19.3522
0.0660336,21.9916
0.085654,23.5006
0.10564,24.1556
0.125101,24.1304
0.143264,23.552
0.159411,22.5919
0.173172,21.4026
0.184653,20.0764
0.193377,18.8897
0.199337,17.9584
0.203024,17.254
0.205321,16.6283
0.206755,16.0281
0.207512,15.4783
0.207869,14.955
0.208007,14.4485
0.208006,13.9664
0.208193,13.4511
0.208842,12.8784
0.210147,12.2594
0.213468,11.3074
0.220238,9.87387
0.232028,7.92148
0.246465,6.15075
0.260807,4.95392
0.273752,4.43718
0.28294,4.73795
0.288614,5.58061
0.292191,6.75707
0.293615,7.84698
0.292973,8.81762
0.290832,9.71242
0.288254,10.4673
0.285741,11.0551
0.283339,11.5048
0.281111,11.8788
0.279072,12.2169
0.27725,12.5356
0.276287,12.7095
0.276466,12.6862
0.27762,12.499
0.279439,12.1928
0.281669,11.8093
0.284207,11.3761
0.287535,10.8233
0.292155,10.1322
0.298516,9.33115
0.306354,8.54376
0.315551,7.82644
0.326235,7.17348
0.338338,6.58728
0.351559,6.05547
0.365281,5.57968
0.378545,5.1673
0.390826,4.78281
0.401948,4.40227
0.413803,3.79647
0.427861,2.92818
0.444688,1.91384
0.458724,1.23137
0.46649,0.875045
0.468737,0.614736
0.465792,0.619651
0.458055,1.02233
0.447075,1.71555
0.436406,2.27178
0.427447,2.55183
0.419798,2.6439
0.41312,2.58272
0.40717,2.39878
0.401777,2.13121
0.39675,1.83384
0.392025,1.53886
0.387635,1.25946
0.383994,0.883762
0.381403,0.346284
0.379905,359.642
0.378672,358.909
0.377106,358.208
0.375096,357.498
0.373812,356.561
0.373964,355.322
0.375097,353.883
0.375142,352.633
0.372854,351.734
0.368542,351.108
0.363075,350.638
0.357316,350.22
0.351785,349.799
0.346815,349.324
0.342465,348.795
0.338603,348.247
0.332482,347.987
0.322711,348.133
0.311221,348.375
0.302063,348.154
0.296135,347.499
0.292325,346.763
0.28974,346.052
0.287793,345.439
0.285698,345.027
0.28169,344.962
0.275316,345.171
0.267929,345.449
0.260934,345.648
0.254824,345.787
0.249475,345.92
0.245232,345.917
0.24208,345.744
0.24009,345.417
0.240483,344.764
0.243912,343.759
0.249904,342.538
0.254576,341.5
0.255599,340.612
0.254562,339.608
0.254243,338.264
0.255948,336.574
0.259518,334.638
0.263911,332.851
0.268219,331.48
0.272668,330.513
0.276518,329.966
0.279198,329.895
0.281627,330.091
0.283738,330.46
0.285415,330.921
0.287039,331.413
0.290424,331.767
0.296573,331.98
0.304585,332.39
0.312776,333.001
0.320308,333.563
0.327705,333.908
0.33408,334.089
0.338765,334.201
0.342076,334.31
0.341274,334.538
0.335085,335.003
0.324696,335.726
0.313161,336.437
0.302062,337.065
0.292362,337.56
0.283999,337.993
0.276535,338.375
0.269488,338.72
0.263754,338.72
0.259628,338.308
0.256896,337.616
0.253083,337.211
0.247399,337.281
0.240692,337.686
0.234379,338.185
0.229083,338.662
0.224461,339.145
0.220461,339.6
0.216945,340.024
0.213776,340.393
0.210568,340.701
0.207116,340.947
0.203446,341.136
0.199502,341.244
0.195175,341.318
0.190327,341.414
0.185301,341.443
0.180406,341.355
0.175769,341.147
0.17123,340.94
0.166425,340.855
0.161693,340.939
0.156707,341.259
0.152024,341.726
0.147132,342.352
0.142374,343.103
0.137438,343.95
0.132785,344.773
0.128156,345.497
0.123769,346.059
0.119748,346.447
0.116258,346.625
0.113259,346.626
0.110588,346.513
0.108228,346.212
0.106206,345.699
0.104514,344.978
0.102985,344.165
0.101611,343.309
0.100442,342.397
0.0993832,341.467
0.0983908,340.54
0.0974047,339.608
0.0962452,338.678
0.0948422,337.75
0.093221,336.839
0.0915122,335.974
0.0898156,335.205
0.0881164,334.577
0.0863452,334.128
0.0844893,333.859
0.0825591,333.746
0.0804728,333.728
0.0781598,333.769
0.0756462,333.845
0.0731102,333.992
0.0707256,334.223
0.0685456,334.537
0.0666789,334.925
0.065129,335.387
0.0637583,335.923
0.0625449,336.499
0.0614867,337.088
0.0605478,337.676
0.0596513,338.257
0.0586943,338.816
0.057674,339.322
0.0565148,339.717
0.0551718,339.951
0.0536853,339.994
0.0520031,339.772
0.0501088,339.248
0.0480647,338.447
0.0457849,337.996
0.0431143,337.069
0.0400634,336.244
0.0369177,335.569
0.0341254,334.97
0.0319179,334.366
0.0302543,333.706
0.0289802,333.009
0.027943,332.323
0.0270275,331.698
0.026166,327.67
0.0253282,327.114
0.0245074,326.738
0.0237096,326.537
0.0229465,326.486
0.0222308,326.547
0.0215714,326.678
0.0209718,326.844
0.0204282,322.756
0.0199371,323.051
0.0194916,323.296
0.0190816,323.5
0.0186963,323.68
0.0183258,323.853
0.0179616,324.031
0.0175968,324.223
0.0172254,324.434
0.016843,324.668
0.0164466,324.931
0.0160348,325.225
0.0156075,325.556
0.0151663,325.925
0.0147139,326.331
0.0142492,326.772
0.0137802,327.233
0.0133103,327.695
0.0128427,328.14
0.0123809,328.55
0.0119289,328.907
0.0114908,329.201
0.0110702,
0.0106703,
0.0102935,
0.00994181,
0.0096163,
0.00931745,
0.00904481,
0.00879711,
0.00857228,
0.00836775,
0.00818071,
0.00800838,
0.00784823,
0.00769815,
0.00755648,
0.007422,
0.00729394,
0.00717188,
0.00705572,
0.00694568,
0.00684225,
0.00674615,
0.00665824,
0.00657947,
